Timestamp,Count,IR_raw,Red_raw,BPM,SpO2
2026-07-07T14:08:59.306881,210217,1156850,1156887,136.4,89.1
2026-07-07T14:08:59.307356,210218,1156855,1156893,136.4,89.1
2026-07-07T14:08:59.307794,210219,1156866,1156889,136.4,89.1
2026-07-07T14:08:59.308798,210220,1156859,1156880,187.5,87.7
2026-07-07T14:08:59.365707,210221,1156855,1156885,187.5,87.7
2026-07-07T14:08:59.366501,210222,1156846,1156884,187.5,87.7
2026-07-07T14:08:59.367099,210223,1156847,1156879,187.5,87.7
2026-07-07T14:08:59.367672,210224,1156855,1156876,187.5,87.7
2026-07-07T14:08:59.369628,210225,1156849,1156874,181.8,87.7
2026-07-07T14:08:59.370163,210226,1156847,1156862,181.8,87.7
2026-07-07T14:08:59.426641,210227,1156843,1156870,181.8,87.7
2026-07-07T14:08:59.427486,210228,1156840,1156879,181.8,87.7
2026-07-07T14:08:59.428289,210229,1156851,1156890,181.8,87.7
2026-07-07T14:08:59.430080,210230,1156859,1156881,181.8,82.0
2026-07-07T14:08:59.430547,210231,1156845,1156876,181.8,82.0
2026-07-07T14:08:59.430940,210232,1156845,1156873,181.8,82.0
2026-07-07T14:08:59.487130,210233,1156845,1156868,181.8,82.0
2026-07-07T14:08:59.487725,210234,1156839,1156866,181.8,82.0
2026-07-07T14:08:59.489142,210235,1156829,1156866,187.5,85.3
2026-07-07T14:08:59.489503,210236,1156833,1156868,187.5,85.3
2026-07-07T14:08:59.489813,210237,1156830,1156872,187.5,85.3
2026-07-07T14:08:59.490119,210238,1156831,1156865,187.5,85.3
2026-07-07T14:08:59.549259,210239,1156831,1156866,187.5,85.3
2026-07-07T14:08:59.551865,210240,1156829,1156859,187.5,84.7
2026-07-07T14:08:59.552623,210241,1156826,1156855,187.5,84.7
2026-07-07T14:08:59.553156,210242,1156820,1156868,187.5,84.7
2026-07-07T14:08:59.553619,210243,1156827,1156863,187.5,84.7
2026-07-07T14:08:59.554065,210244,1156827,1156855,187.5,84.7
2026-07-07T14:08:59.555408,210245,1156834,1156869,181.8,84.6
2026-07-07T14:08:59.610754,210246,1156840,1156856,181.8,84.6
2026-07-07T14:08:59.611473,210247,1156827,1156859,181.8,84.6
2026-07-07T14:08:59.612141,210248,1156834,1156850,181.8,84.6
2026-07-07T14:08:59.612647,210249,1156830,1156855,181.8,84.6
2026-07-07T14:08:59.614151,210250,1156830,1156866,187.5,85.2
2026-07-07T14:08:59.672131,210251,1156836,1156859,187.5,85.2
2026-07-07T14:08:59.672766,210252,1156838,1156855,187.5,85.2
2026-07-07T14:08:59.673320,210253,1156831,1156846,187.5,85.2
2026-07-07T14:08:59.673857,210254,1156824,1156847,187.5,85.2
2026-07-07T14:08:59.675792,210255,1156834,1156855,176.5,85.2
2026-07-07T14:08:59.676245,210256,1156826,1156849,176.5,85.2
2026-07-07T14:08:59.676617,210257,1156827,1156847,176.5,85.2
2026-07-07T14:08:59.736557,210258,1156824,1156843,176.5,85.2
2026-07-07T14:08:59.737654,210259,1156818,1156840,176.5,85.2
2026-07-07T14:08:59.739667,210260,1156829,1156851,187.5,85.2
2026-07-07T14:08:59.740242,210261,1156833,1156859,187.5,85.2
2026-07-07T14:08:59.740776,210262,1156836,1156845,187.5,85.2
2026-07-07T14:08:59.741224,210263,1156830,1156845,187.5,85.2
2026-07-07T14:08:59.798476,210264,1156831,1156845,187.5,85.2
2026-07-07T14:08:59.799913,210265,1156831,1156839,181.8,85.2
2026-07-07T14:08:59.800267,210266,1156833,1156829,181.8,85.2
2026-07-07T14:08:59.800644,210267,1156823,1156833,181.8,85.2
2026-07-07T14:08:59.800993,210268,1156826,1156830,181.8,85.2
2026-07-07T14:08:59.801291,210269,1156830,1156831,181.8,85.2
2026-07-07T14:08:59.861879,210270,1156830,1156831,181.8,85.2
2026-07-07T14:08:59.862362,210271,1156822,1156829,181.8,85.2
2026-07-07T14:08:59.862735,210272,1156823,1156826,181.8,85.2
2026-07-07T14:08:59.863119,210273,1156829,1156820,181.8,85.2
2026-07-07T14:08:59.863493,210274,1156821,1156827,181.8,85.2
2026-07-07T14:08:59.864351,210275,1156822,1156827,187.5,85.0
2026-07-07T14:08:59.864784,210276,1156820,1156834,187.5,85.0
2026-07-07T14:08:59.921779,210277,1156821,1156840,187.5,85.0
2026-07-07T14:08:59.922058,210278,1156819,1156827,187.5,85.0
2026-07-07T14:08:59.922277,210279,1156815,1156834,187.5,85.0
2026-07-07T14:08:59.923053,210280,1156813,1156830,187.5,85.0
2026-07-07T14:08:59.923288,210281,1156809,1156830,187.5,85.0
2026-07-07T14:08:59.983458,210282,1156812,1156836,187.5,85.0
2026-07-07T14:08:59.984452,210283,1156818,1156838,187.5,85.0
2026-07-07T14:08:59.985410,210284,1156817,1156831,187.5,85.0
2026-07-07T14:08:59.987867,210285,1156808,1156824,157.9,85.0
2026-07-07T14:08:59.988501,210286,1156802,1156834,157.9,85.0
2026-07-07T14:08:59.989116,210287,1156803,1156826,157.9,85.0
2026-07-07T14:08:59.989781,210288,1156800,1156827,157.9,85.0
2026-07-07T14:09:00.043134,210289,1156796,1156824,157.9,85.0
2026-07-07T14:09:00.045082,210290,1156791,1156818,181.8,85.0
2026-07-07T14:09:00.045825,210291,1156792,1156829,181.8,85.0
2026-07-07T14:09:00.046483,210292,1156777,1156833,181.8,85.0
2026-07-07T14:09:00.047114,210293,1156796,1156836,181.8,85.0
2026-07-07T14:09:00.047697,210294,1156792,1156830,181.8,85.0
2026-07-07T14:09:00.107892,210295,1156787,1156831,181.8,87.2
2026-07-07T14:09:00.109015,210296,1156785,1156831,181.8,87.2
2026-07-07T14:09:00.110052,210297,1156779,1156833,181.8,87.2
2026-07-07T14:09:00.110908,210298,1156781,1156823,181.8,87.2
2026-07-07T14:09:00.111656,210299,1156783,1156826,181.8,87.2
2026-07-07T14:09:00.113323,210300,1156777,1156830,181.8,85.3
2026-07-07T14:09:00.113834,210301,1156772,1156830,181.8,85.3
2026-07-07T14:09:00.168030,210302,1156777,1156822,181.8,85.3
2026-07-07T14:09:00.168554,210303,1156772,1156823,181.8,85.3
2026-07-07T14:09:00.169015,210304,1156762,1156829,181.8,85.3
2026-07-07T14:09:00.170083,210305,1156763,1156821,181.8,85.0
2026-07-07T14:09:00.170384,210306,1156758,1156822,181.8,85.0
2026-07-07T14:09:00.231322,210307,1156751,1156820,181.8,85.0
2026-07-07T14:09:00.232070,210308,1156748,1156821,181.8,85.0
2026-07-07T14:09:00.232636,210309,1156752,1156819,181.8,85.0
2026-07-07T14:09:00.234764,210310,1156759,1156815,187.5,86.1
2026-07-07T14:09:00.235470,210311,1156761,1156813,187.5,86.1
2026-07-07T14:09:00.236155,210312,1156740,1156809,187.5,86.1
2026-07-07T14:09:00.291823,210313,1156757,1156812,187.5,86.1
2026-07-07T14:09:00.292346,210314,1156758,1156818,187.5,86.1
2026-07-07T14:09:00.293413,210315,1156758,1156817,181.8,87.7
2026-07-07T14:09:00.293779,210316,1156762,1156808,181.8,87.7
2026-07-07T14:09:00.294027,210317,1156755,1156802,181.8,87.7
2026-07-07T14:09:00.294253,210318,1156758,1156803,181.8,87.7
2026-07-07T14:09:00.352261,210319,1156756,1156800,181.8,87.7
2026-07-07T14:09:00.353398,210320,1156763,1156796,187.5,88.2
2026-07-07T14:09:00.353794,210321,1156756,1156791,187.5,88.2
2026-07-07T14:09:00.354065,210322,1156751,1156792,187.5,88.2
2026-07-07T14:09:00.354279,210323,1156753,1156777,187.5,88.2
2026-07-07T14:09:00.354549,210324,1156744,1156796,187.5,88.2
2026-07-07T14:09:00.410191,210325,1156749,1156792,176.5,83.3
2026-07-07T14:09:00.410664,210326,1156757,1156787,176.5,83.3
2026-07-07T14:09:00.411013,210327,1156757,1156785,176.5,83.3
2026-07-07T14:09:00.411318,210328,1156752,1156779,176.5,83.3
2026-07-07T14:09:00.411736,210329,1156750,1156781,176.5,83.3
2026-07-07T14:09:00.412693,210330,1156748,1156783,150.0,85.9
2026-07-07T14:09:00.465518,210331,1156741,1156777,150.0,85.9
2026-07-07T14:09:00.465943,210332,1156735,1156772,150.0,85.9
2026-07-07T14:09:00.466310,210333,1156741,1156777,150.0,85.9
2026-07-07T14:09:00.466658,210334,1156730,1156772,150.0,85.9
2026-07-07T14:09:00.467923,210335,1156727,1156762,150.0,87.0
2026-07-07T14:09:00.468306,210336,1156720,1156763,150.0,87.0
2026-07-07T14:09:00.521822,210337,1156722,1156758,150.0,87.0
2026-07-07T14:09:00.522272,210338,1156722,1156751,150.0,87.0
2026-07-07T14:09:00.522595,210339,1156729,1156748,150.0,87.0
2026-07-07T14:09:00.523553,210340,1156731,1156752,176.5,86.1
2026-07-07T14:09:00.523809,210341,1156726,1156759,176.5,86.1
2026-07-07T14:09:00.524023,210342,1156721,1156761,176.5,86.1
2026-07-07T14:09:00.583348,210343,1156720,1156740,176.5,86.1
2026-07-07T14:09:00.583790,210344,1156717,1156757,176.5,86.1
2026-07-07T14:09:00.585048,210345,1156707,1156758,146.3,82.8
2026-07-07T14:09:00.585349,210346,1156713,1156758,146.3,82.8
2026-07-07T14:09:00.585804,210347,1156713,1156762,146.3,82.8
2026-07-07T14:09:00.642385,210348,1156728,1156755,146.3,82.8
2026-07-07T14:09:00.643089,210349,1156714,1156758,146.3,82.8
2026-07-07T14:09:00.644912,210350,1156712,1156756,150.0,84.6
2026-07-07T14:09:00.645353,210351,1156702,1156763,150.0,84.6
2026-07-07T14:09:00.645734,210352,1156713,1156756,150.0,84.6
2026-07-07T14:09:00.646046,210353,1156706,1156751,150.0,84.6
2026-07-07T14:09:00.646339,210354,1156704,1156753,150.0,84.6
2026-07-07T14:09:00.707035,210355,1156698,1156744,157.9,85.0
2026-07-07T14:09:00.707725,210356,1156697,1156749,157.9,85.0
2026-07-07T14:09:00.708312,210357,1156693,1156757,157.9,85.0
2026-07-07T14:09:00.708800,210358,1156707,1156757,157.9,85.0
2026-07-07T14:09:00.709235,210359,1156708,1156752,157.9,85.0
2026-07-07T14:09:00.710569,210360,1156702,1156750,157.9,85.0
2026-07-07T14:09:00.761710,210361,1156707,1156748,157.9,85.0
2026-07-07T14:09:00.762302,210362,1156696,1156741,157.9,85.0
2026-07-07T14:09:00.762801,210363,1156702,1156735,157.9,85.0
2026-07-07T14:09:00.763296,210364,1156701,1156741,157.9,85.0
2026-07-07T14:09:00.764647,210365,1156696,1156730,150.0,85.0
2026-07-07T14:09:00.765013,210366,1156698,1156727,150.0,85.0
2026-07-07T14:09:00.831421,210367,1156697,1156720,150.0,85.0
2026-07-07T14:09:00.832509,210368,1156696,1156722,150.0,85.0
2026-07-07T14:09:00.833232,210369,1156685,1156722,150.0,85.0
2026-07-07T14:09:00.835866,210370,1156685,1156729,150.0,85.0
2026-07-07T14:09:00.836549,210371,1156683,1156731,150.0,85.0
2026-07-07T14:09:00.837132,210372,1156681,1156726,150.0,85.0
2026-07-07T14:09:00.837938,210373,1156681,1156721,150.0,85.0
2026-07-07T14:09:00.890451,210374,1156672,1156720,150.0,85.0
2026-07-07T14:09:00.892440,210375,1156681,1156717,150.0,85.0
2026-07-07T14:09:00.893024,210376,1156680,1156707,150.0,85.0
2026-07-07T14:09:00.893511,210377,1156674,1156713,150.0,85.0
2026-07-07T14:09:00.893857,210378,1156674,1156713,150.0,85.0
2026-07-07T14:09:00.950823,210379,1156679,1156728,150.0,85.0
2026-07-07T14:09:00.952645,210380,1156676,1156714,150.0,85.0
2026-07-07T14:09:00.953560,210381,1156678,1156712,150.0,85.0
2026-07-07T14:09:00.954116,210382,1156674,1156702,150.0,85.0
2026-07-07T14:09:00.954537,210383,1156671,1156713,150.0,85.0
2026-07-07T14:09:00.954999,210384,1156672,1156706,150.0,85.0
